"id","name","codeKLADR","isTerminal"
"0x832e001a64d37be411de9619573d4f99","Осинники&nbsp;г&nbsp;(Кемеровская&nbsp;обл.)","4200000700000000000000000","0"
"0x832e001a64d37be411de9619573d4f9a","Анжеро-Судженск&nbsp;г&nbsp;(Кемеровская&nbsp;обл.)","4200000200000000000000000","0"
"0x832e001a64d37be411de9619573d4f9b","Мыски&nbsp;г&nbsp;(Кемеровская&nbsp;обл.)","4200000600000000000000000","0"
"0x832e001a64d37be411de9619573d4f9c","Междуреченск&nbsp;г&nbsp;(Кемеровская&nbsp;обл.)","4200001600000000000000000","0"
"0x832e001a64d37be411de9619573d4f9d","Киселевск&nbsp;г&nbsp;(Кемеровская&nbsp;обл.)","4200000500000000000000000","0"
"0x832e001a64d37be411de9619573d4f9e","Ленинск-Кузнецкий&nbsp;г&nbsp;(Кемеровская&nbsp;обл.)","4200001000000000000000000","1"
"0x832e001a64d37be411de9619573d4f9f","Прокопьевск&nbsp;г&nbsp;(Кемеровская&nbsp;обл.)","4200001300000000000000000","0"
"0x832e001a64d37be411dea6a876157d76","Тугулым&nbsp;пгт&nbsp;(Свердловская&nbsp;обл.)","6602900000100000000000000","0"
"0x832e001a64d37be411dea6a876157d77","Туртас&nbsp;п&nbsp;(Тюменская&nbsp;обл.)","7201800002000000000000000","0"
"0x832e001a64d37be411deaf1b54c0530e","Лаишево&nbsp;г&nbsp;(Респ.&nbsp;Татарстан)","1602500100000000000000000","0"
"0x832e001a64d37be411deba248a56aaf0","Мирный&nbsp;г&nbsp;(Респ.&nbsp;Саха&nbsp;/Якутия/)","1401700100000000000000000","0"
"0x832e001a64d37be411deba248a56aaf1","Белоярский&nbsp;г&nbsp;(Ханты-Мансийский&nbsp;Автономный&nbsp;округ&nbsp;-&nbsp;Югра&nbsp;АО)","8600001300000000000000000","0"
"0x8332001438c4d49511dc6dbf8fe37d1d","Полевской&nbsp;г&nbsp;(Свердловская&nbsp;обл.)","6600001700000000000000000","0"
"0x8332001438c4d49511dc6dbf8fe37d1e","Дивноморское&nbsp;с&nbsp;(Краснодарский&nbsp;край)","2300000300900000000000000","0"
"0x8332001438c4d49511dc6dbf8fe37d1f","Старотитаровская&nbsp;ст-ца&nbsp;(Краснодарский&nbsp;край)","2303300003400000000000000","0"
"0x8332001438c4d49511dc6dbf8fe37d20","Абрау-Дюрсо&nbsp;с&nbsp;(Краснодарский&nbsp;край)","2300000600100000000000000","0"
"0x8332001438c4d49511dc6dbf8fe37d21","Хадыженск&nbsp;г&nbsp;(Краснодарский&nbsp;край)","2300400200000000000000000","0"
"0x8332001438c4d49511dc6dbf8fe37d22","Чердаклы&nbsp;рп&nbsp;(Ульяновская&nbsp;обл.)","7302100000100000000000000","0"
"0x8332001438c4d49511dc6dbf8fe37d25","Саракташ&nbsp;п&nbsp;(Оренбургская&nbsp;обл.)","5601400000100000000000000","0"
"0x8332001438c4d49511dc6dbf8fe37d26","Ясный&nbsp;г&nbsp;(Оренбургская&nbsp;обл.)","5600001000000000000000000","0"
"0x8332001438c4d49511dc6dbf8fe37d27","Верхнеуральск&nbsp;г&nbsp;(Челябинская&nbsp;обл.)","7402900100000000000000000","0"
"0x833c000423b423b711dad5c0ffba28c4","Гжт&nbsp;За&nbsp;ж/д&nbsp;переездом&nbsp;тер&nbsp;(Ханты-Мансийский&nbsp;Автономный&nbsp;округ&nbsp;-&nbsp;Югра&nbsp;АО)","8600800100002100000000000","0"
"0x833c000423b423b711dae7364981b764","Троицк&nbsp;г&nbsp;(Челябинская&nbsp;обл.)","7400003600000000000000000","0"
"0x833c000423b423b711dae7364981b765","Троицк&nbsp;г&nbsp;(г.&nbsp;Москва)","7700000500000000000000000","0"
"0x834e00112fdd658311da4b8066422d25","Пятигорск&nbsp;г&nbsp;(Ставропольский&nbsp;край)","2600000700000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e0c","Астрахань&nbsp;г&nbsp;(Астраханская&nbsp;обл.)","3000000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e0d","Белгород&nbsp;г&nbsp;(Белгородская&nbsp;обл.)","3100000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e0e","Волгоград&nbsp;г&nbsp;(Волгоградская&nbsp;обл.)","3400000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e0f","Вологда&nbsp;г&nbsp;(Вологодская&nbsp;обл.)","3500000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e10","Воронеж&nbsp;г&nbsp;(Воронежская&nbsp;обл.)","3600000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e11","Краснодар&nbsp;г&nbsp;(Краснодарский&nbsp;край)","2300000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e12","Курск&nbsp;г&nbsp;(Курская&nbsp;обл.)","4600000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e13","Москва","7700000000000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e14","Нижний&nbsp;Новгород&nbsp;г&nbsp;(Нижегородская&nbsp;обл.)","5200000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e15","Ростов-на-Дону&nbsp;г&nbsp;(Ростовская&nbsp;обл.)","6100000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e16","Самара&nbsp;г&nbsp;(Самарская&nbsp;обл.)","6300000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e17","Саратов&nbsp;г&nbsp;(Саратовская&nbsp;обл.)","6400000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e18","Тула&nbsp;г&nbsp;(Тульская&nbsp;обл.)","7100000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e19","Уфа&nbsp;г&nbsp;(Респ.&nbsp;Башкортостан)","200000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e1a","Череповец&nbsp;г&nbsp;(Вологодская&nbsp;обл.)","3500000200000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e1b","Ярославль&nbsp;г&nbsp;(Ярославская&nbsp;обл.)","7600000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e1c","Абинск&nbsp;г&nbsp;(Краснодарский&nbsp;край)","2300200100000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e1d","Адлер&nbsp;г&nbsp;(Краснодарский&nbsp;край)","2300000711600000000000000","1"
"0x834f00112fdd658311da4c6326ef0e1e","Азов&nbsp;г&nbsp;(Ростовская&nbsp;обл.)","6100001300000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e1f","Аксай&nbsp;г&nbsp;(Ростовская&nbsp;обл.)","6100300100000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e20","Анапа&nbsp;г&nbsp;(Краснодарский&nbsp;край)","2300300100000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e21","Армавир&nbsp;г&nbsp;(Краснодарский&nbsp;край)","2300000200000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e22","Архангельск&nbsp;г&nbsp;(Архангельская&nbsp;обл.)","2900000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e23","Балаково&nbsp;г&nbsp;(Саратовская&nbsp;обл.)","6400000400000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e24","Батайск&nbsp;г&nbsp;(Ростовская&nbsp;обл.)","6100000300000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e25","Брянск&nbsp;г&nbsp;(Брянская&nbsp;обл.)","3200000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e26","Бузулук&nbsp;г&nbsp;(Оренбургская&nbsp;обл.)","5600000600000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e27","Великий&nbsp;Устюг&nbsp;г&nbsp;(Вологодская&nbsp;обл.)","3500600100000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e28","Винсады&nbsp;с&nbsp;(Ставропольский&nbsp;край)","2602200000400000000000000","0"
"0x834f00112fdd658311da4c6326ef0e29","Волгодонск&nbsp;г&nbsp;(Ростовская&nbsp;обл.)","6100000400000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e2a","Вольск&nbsp;г&nbsp;(Саратовская&nbsp;обл.)","6400000600000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e2b","Геленджик&nbsp;г&nbsp;(Краснодарский&nbsp;край)","2300000300000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e2c","Губкин&nbsp;г&nbsp;(Белгородская&nbsp;обл.)","3100000400000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e2d","Ейск&nbsp;г&nbsp;(Краснодарский&nbsp;край)","2301100100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e2e","Ессентуки&nbsp;г&nbsp;(Ставропольский&nbsp;край)","2600000200000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e2f","Железноводск&nbsp;г&nbsp;(Ставропольский&nbsp;край)","2600000300000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e30","Иваново&nbsp;г&nbsp;(Ивановская&nbsp;обл.)","3700000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e31","Калуга&nbsp;г&nbsp;(Калужская&nbsp;обл.)","4000000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e32","Киров&nbsp;г&nbsp;(Кировская&nbsp;обл.)","4300000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e33","Кисловодск&nbsp;г&nbsp;(Ставропольский&nbsp;край)","2600000400000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e34","Кострома&nbsp;г&nbsp;(Костромская&nbsp;обл.)","4400000300000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e35","Котлас&nbsp;г&nbsp;(Архангельская&nbsp;обл.)","2900800100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e36","Кропоткин&nbsp;г&nbsp;(Краснодарский&nbsp;край)","2301200100000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e37","Крымск&nbsp;г&nbsp;(Краснодарский&nbsp;край)","2301800100000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e38","Лазаревское&nbsp;п&nbsp;(Краснодарский&nbsp;край)","2300000719700000000000000","0"
"0x834f00112fdd658311da4c6326ef0e39","Лермонтов&nbsp;г&nbsp;(Ставропольский&nbsp;край)","2600000500000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e3a","Липецк&nbsp;г&nbsp;(Липецкая&nbsp;обл.)","4800000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e3b","Маркс&nbsp;г&nbsp;(Саратовская&nbsp;обл.)","6400000800000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e3c","Минеральные&nbsp;Воды&nbsp;г&nbsp;(Ставропольский&nbsp;край)","2601700200000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e3d","Невинномысск&nbsp;г&nbsp;(Ставропольский&nbsp;край)","2600000600000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e3e","Новокуйбышевск&nbsp;г&nbsp;(Самарская&nbsp;обл.)","6300000300000000000000000","0"
"0x834f00112fdd658311da4c6326ef0e3f","Новомосковск&nbsp;г&nbsp;(Тульская&nbsp;обл.)","7101700100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e40","Новороссийск&nbsp;г&nbsp;(Краснодарский&nbsp;край)","2300000600000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e41","Новочеркасск&nbsp;г&nbsp;(Ростовская&nbsp;обл.)","6100000900000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e42","Пенза&nbsp;г&nbsp;(Пензенская&nbsp;обл.)","5800000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e43","Рязань&nbsp;г&nbsp;(Рязанская&nbsp;обл.)","6200000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e44","Саранск&nbsp;г&nbsp;(Респ.&nbsp;Мордовия)","1300000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e45","Северодвинск&nbsp;г&nbsp;(Архангельская&nbsp;обл.)","2900000400000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e46","Смоленск&nbsp;г&nbsp;(Смоленская&nbsp;обл.)","6700000300000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e47","Ставрополь&nbsp;г&nbsp;(Ставропольский&nbsp;край)","2600000100000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e48","Староминская&nbsp;ст-ца&nbsp;(Краснодарский&nbsp;край)","2303100000100000000000000","0"
"0x834f00112fdd658311da4c6326ef0e49","Старый&nbsp;Оскол&nbsp;г&nbsp;(Белгородская&nbsp;обл.)","3100000200000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e4a","Сызрань&nbsp;г&nbsp;(Самарская&nbsp;обл.)","6300000800000000000000000","1"
"0x834f00112fdd658311da4c6326ef0e4b","Сыктывкар&nbsp;г&nbsp;(Респ.&nbsp;Коми)","1100000100000000000000000","1"
"0x834f00112fdd658311da4c632f094882","Таганрог&nbsp;г&nbsp;(Ростовская&nbsp;обл.)","6100001100000000000000000","1"
"0x834f00112fdd658311da4c632f094883","Тамбов&nbsp;г&nbsp;(Тамбовская&nbsp;обл.)","6800000400000000000000000","1"
"0x834f00112fdd658311da4c632f094884","Татищево&nbsp;рп&nbsp;(Саратовская&nbsp;обл.)","6403500000100000000000000","0"
"0x834f00112fdd658311da4c632f094885","Тольятти&nbsp;г&nbsp;(Самарская&nbsp;обл.)","6300000700000000000000000","1"
"0x834f00112fdd658311da4c632f094886","Туапсе&nbsp;г&nbsp;(Краснодарский&nbsp;край)","2303600100000000000000000","0"
"0x834f00112fdd658311da4c632f094887","Ульяновск&nbsp;г&nbsp;(Ульяновская&nbsp;обл.)","7300000100000000000000000","1"
"0x834f00112fdd658311da4c632f094888","Цимлянск&nbsp;г&nbsp;(Ростовская&nbsp;обл.)","6104200100000000000000000","0"
"0x834f00112fdd658311da4c632f094889","Черкесск&nbsp;г&nbsp;(Респ.&nbsp;Карачаево-Черкесская)","900000100000000000000000","0"
"0x834f00112fdd658311da4c632f09488a","Шахты&nbsp;г&nbsp;(Ростовская&nbsp;обл.)","6100001200000000000000000","1"
"0x834f00112fdd658311da4c632f09488b","Энгельс&nbsp;г&nbsp;(Саратовская&nbsp;обл.)","6400001300000000000000000","1"
"0x834f00112fdd658311da4c632f09488c","Димитровград&nbsp;г&nbsp;(Ульяновская&nbsp;обл.)","7300000200000000000000000","1"
"0x834f00112fdd658311da4c632f09488d","Камышин&nbsp;г&nbsp;(Волгоградская&nbsp;обл.)","3400000300000000000000000","1"
"0x834f00112fdd658311da4c632f09488e","Михайловка&nbsp;г&nbsp;(Волгоградская&nbsp;обл.)","3400000400000000000000000","0"
"0x834f00112fdd658311da4c632f094890","Волжский&nbsp;г&nbsp;(Волгоградская&nbsp;обл.)","3400000200000000000000000","1"
"0x834f00112fdd658311da4c632f094891","Оренбург&nbsp;г&nbsp;(Оренбургская&nbsp;обл.)","5600000100000000000000000","1"
"0x834f00112fdd658311da4c632f094892","Коряжма&nbsp;г&nbsp;(Архангельская&nbsp;обл.)","2900000500000000000000000","0"
"0x834f00112fdd658311da4c632f094893","Дзержинск&nbsp;г&nbsp;(Нижегородская&nbsp;обл.)","5200000200000000000000000","1"
"0x834f00112fdd658311da4c632f094894","Павлово&nbsp;г&nbsp;(Нижегородская&nbsp;обл.)","5203200100000000000000000","0"
"0x834f00112fdd658311da4c632f094895","Муром&nbsp;г&nbsp;(Владимирская&nbsp;обл.)","3300000500000000000000000","1"
"0x834f00112fdd658311da4c632f094896","Арзамас&nbsp;г&nbsp;(Нижегородская&nbsp;обл.)","5200000400000000000000000","1"
"0x834f00112fdd658311da4c632f094897","Чебоксары&nbsp;г&nbsp;(Чувашская&nbsp;Республика&nbsp;-&nbsp;Чувашия)","2100000100000000000000000","1"
"0x834f00112fdd658311da4c632f094898","Йошкар-Ола&nbsp;г&nbsp;(Респ.&nbsp;Марий&nbsp;Эл)","1200000100000000000000000","1"
"0x834f00112fdd658311da4c632f094899","Балахна&nbsp;г&nbsp;(Нижегородская&nbsp;обл.)","5200400100000000000000000","0"
"0x834f00112fdd658311da4c632f09489a","Владимир&nbsp;г&nbsp;(Владимирская&nbsp;обл.)","3300000100000000000000000","1"
"0x834f00112fdd658311da4c632f09489b","Тверь&nbsp;г&nbsp;(Тверская&nbsp;обл.)","6900000100000000000000000","1"
"0x834f00112fdd658311da4c632f09489c","Псков&nbsp;г&nbsp;(Псковская&nbsp;обл.)","6000000100000000000000000","1"
"0x834f00112fdd658311da4c632f09489d","Великий&nbsp;Новгород&nbsp;г&nbsp;(Новгородская&nbsp;обл.)","5300000100000000000000000","1"
"0x834f00112fdd658311da4c632f09489e","Челябинск&nbsp;г&nbsp;(Челябинская&nbsp;обл.)","7400000100000000000000000","1"
"0x834f00112fdd658311da4c632f09489f","Рыбинск&nbsp;г&nbsp;(Ярославская&nbsp;обл.)","7601500100000000000000000","1"
"0x834f00112fdd658311da4c632f0948a0","Ухта&nbsp;г&nbsp;(Респ.&nbsp;Коми)","1100000800000000000000000","1"
"0x834f00112fdd658311da4c632f0948a1","Выборг&nbsp;г&nbsp;(Ленинградская&nbsp;обл.)","4700600100000000000000000","1"
"0x834f00112fdd658311da4c632f0948a2","Тихвин&nbsp;г&nbsp;(Ленинградская&nbsp;обл.)","4701700100000000000000000","0"
"0x83716eae8b6040f111e3979533ef20fe","Исянгулово&nbsp;с&nbsp;(Респ.&nbsp;Башкортостан)","202200000100000000000000","0"
"0x83716eae8b6040f111e3979533ef2103","Северное&nbsp;с&nbsp;(Оренбургская&nbsp;обл.)","5601800000100000000000000","0"
"0x83716eae8b6040f111e3a52443632028","Ершичи&nbsp;с&nbsp;(Смоленская&nbsp;обл.)","6701000000100000000000000","0"
"0x83716eae8b6040f111e3ad93a5426e3c","Солтон&nbsp;с&nbsp;(Алтайский&nbsp;край)","2204500000100000000000000","0"
"0x83716eae8b6040f111e3c159d2733290","Серафимовский&nbsp;с&nbsp;(Респ.&nbsp;Башкортостан)","204400011300000000000000","0"
"0x83716eae8b6040f111e3c5219dc65570","Щельяюр&nbsp;п&nbsp;(Респ.&nbsp;Коми)","1100400002900000000000000","0"
"0x83716eae8b6040f111e3c52ffe2a7d90","Верх-Чита&nbsp;с&nbsp;(Забайкальский&nbsp;край)","7500100001000000000000000","0"
"0x83716eae8b6040f111e3dbefe2bbdb04","Воротынец&nbsp;рп&nbsp;(Нижегородская&nbsp;обл.)","5201500000100000000000000","0"
"0x83716eae8b6040f111e3e238afcd390c","Вохма&nbsp;п&nbsp;(Костромская&nbsp;обл.)","4400400000100000000000000","0"
"0x83716eae8b6040f111e3e64b18954afc","Маслово&nbsp;с&nbsp;(Тульская&nbsp;обл.)","7101600013000000000000000","0"
"0x83716eae8b6040f111e3ea12e1b93d7c","Ермолаево&nbsp;с&nbsp;(Респ.&nbsp;Башкортостан)","203300000100000000000000","0"
"0x83716eae8b6040f111e4065f82f4f586","Ленинское&nbsp;с&nbsp;(Еврейская&nbsp;Аобл.)","7900200000100000000000000","0"
"0x83716eae8b6040f111e40be1204f068c","Казачинское&nbsp;с&nbsp;(Иркутская&nbsp;обл.)","3800900000100000000000000","0"
"0x83716eae8b6040f111e412fe9064b513","Ермолино&nbsp;д&nbsp;(Новгородская&nbsp;обл.)","5300100001000000000000000","0"
"0x83716eae8b6040f111e422a750706cd3","Атамановка&nbsp;пгт&nbsp;(Забайкальский&nbsp;край)","7500100000500000000000000","0"
"0x83716eae8b6040f111e4239a3f8f1a75","Федотово&nbsp;п&nbsp;(Вологодская&nbsp;обл.)","3500100002500000000000000","0"
"0x83716eae8b6040f111e42ed04551178a","Домна&nbsp;с&nbsp;(Забайкальский&nbsp;край)","7500100001300000000000000","0"
"0x83716eae8b6040f111e43caf60a1b0ad","Ижма&nbsp;с&nbsp;(Респ.&nbsp;Коми)","1100400000100000000000000","0"
"0x83716eae8b6040f111e447c9c089ab59","Русский&nbsp;Акташ&nbsp;с&nbsp;(Респ.&nbsp;Татарстан)","1600800007400000000000000","0"
"0x83811ee87393b49744099be850964ab7","Горьковское&nbsp;рп&nbsp;(Омская&nbsp;обл.)","5500500000100000000000000","0"
"0x838f00215e70232411e1c2bcd7d2d8ce","Абаза&nbsp;г&nbsp;(Респ.&nbsp;Хакасия)","1900000400000000000000000","0"
"0x83ca001a64963cbd11ded37f85d06ef2","Столбище&nbsp;с&nbsp;(Респ.&nbsp;Татарстан)","1602500005100000000000000","0"
"0x83ca001a64963cbd11dee309d6c2407e","Барсово&nbsp;пгт&nbsp;(Ханты-Мансийский&nbsp;Автономный&nbsp;округ&nbsp;-&nbsp;Югра&nbsp;АО)","8600900000300000000000000","0"
"0x83cb9692d383754e495ad06570a77d8f","Сайци&nbsp;(SAIQI)&nbsp;г&nbsp;(Фуцзянь&nbsp;провинция)","9991561300000100000000000","0"
"0x83ec64e5298a1e9a47992bdcb6846a9d","Куваршино&nbsp;д&nbsp;(Красноярский&nbsp;край)","2401200003100000000000000","0"
"0x83f9001438c4d49511dccf425d014f8c","Среднеуральск&nbsp;г&nbsp;(Свердловская&nbsp;обл.)","6600003800000000000000000","0"
"0x83f9188447df4b5e4b2519cdbce305a9","Ю.&nbsp;Хыльчую&nbsp;мр&nbsp;(Респ.&nbsp;Коми)","1101600400000000000000000","0"
"0x84f1fdd31e39601d4304144c3755e1bf","Новый&nbsp;Ургал&nbsp;рп&nbsp;(Хабаровский&nbsp;край)","2700600001400000000000000","0"
"0x857525e6572223cc440ef64e459f0bac","Феодосия&nbsp;г&nbsp;(Респ.&nbsp;Крым)","9100001000000000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3b9","Байкалово&nbsp;с&nbsp;(Свердловская&nbsp;обл.)","6600600000100000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3be","Старый&nbsp;Надым&nbsp;п&nbsp;(Ямало-Ненецкий&nbsp;АО)","8900000501800000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3bf","Правохеттинский&nbsp;п&nbsp;(Ямало-Ненецкий&nbsp;АО)","8900800000900000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3c0","Газ-Сале&nbsp;с&nbsp;(Ямало-Ненецкий&nbsp;АО)","8900500000300000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3c1","Ягельный&nbsp;п&nbsp;(Ямало-Ненецкий&nbsp;АО)","8900800001100000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3c2","Ямбург&nbsp;п&nbsp;(Ямало-Ненецкий&nbsp;АО)","8900800001200000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3d8","Хилок&nbsp;г&nbsp;(Забайкальский&nbsp;край)","7502500100000000000000000","0"
"0x85b902215ecc9d4b11e0f0b18af8e3d9","Железногорск-Илимский&nbsp;г&nbsp;(Иркутская&nbsp;обл.)","3801500100000000000000000","0"
"0x85c6da974b17dde242180522b5283ced","Верхняя&nbsp;Березовка&nbsp;мкр&nbsp;(Респ.&nbsp;Бурятия)","300000100800000000000000","0"
"0x85c77f2d9a08cee8489be9e32d1a2839","Молодечно&nbsp;г&nbsp;(Минская&nbsp;обл.)","9991126203800050100000000","0"
"0x863b96d64f9933274c8980ff8f255d04","Чжоушань&nbsp;(ZHOUSHAN)&nbsp;г&nbsp;(Чжэцзян&nbsp;провинция)","9991560700000400000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e30","Нижнеангарск&nbsp;пгт&nbsp;(Респ.&nbsp;Бурятия)","301700000100000000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e31","Байкит&nbsp;с&nbsp;(Красноярский&nbsp;край)","2404400001000000000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e32","Туруханск&nbsp;с&nbsp;(Красноярский&nbsp;край)","2403800000100000000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e35","Северо-Енисейский&nbsp;гп&nbsp;(Красноярский&nbsp;край)","2403500000100000000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e36","Тура&nbsp;п&nbsp;(Красноярский&nbsp;край)","2404400000100000000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e37","Игарка&nbsp;г&nbsp;(Красноярский&nbsp;край)","2403801700000000000000000","0"
"0x868f02215ecc9d4b11e212bce1d89e38","Ванавара&nbsp;с&nbsp;(Красноярский&nbsp;край)","2404400002200000000000000","0"
"0x86c5ab455c9a415b4e9f31a08c2190b6","Изъюр&nbsp;п&nbsp;(Респ.&nbsp;Коми)","1100000801800000000000000","0"
"0x8724001a64d37ed811e1853e1014fbeb","Урус-Мартан&nbsp;г&nbsp;(Респ.&nbsp;Чеченская)","2001000000100000000000000","0"
"0x8724001a64d37ed811e1853e1014fbf0","Шали&nbsp;г&nbsp;(Респ.&nbsp;Чеченская)","2001200100000000000000000","0"
"0x8724001a64d37ed811e1853e1014fbf3","Гудермес&nbsp;г&nbsp;(Респ.&nbsp;Чеченская)","2000500100000000000000000","0"
"0x8724001a64d37ed811e1853e1014fbf6","Аргун&nbsp;г&nbsp;(Респ.&nbsp;Чеченская)","2000000200000000000000000","0"
"0x873a001438c4d49511dc0ab628a7014e","Буденновск&nbsp;г&nbsp;(Ставропольский&nbsp;край)","2600700100000000000000000","0"
"0x873a001438c4d49511dc0ab628a70150","Катав-Ивановск&nbsp;г&nbsp;(Челябинская&nbsp;обл.)","7401000200000000000000000","0"
"0x873a001438c4d49511dc0ab628a70151","Соль-Илецк&nbsp;г&nbsp;(Оренбургская&nbsp;обл.)","5601500100000000000000000","0"
"0x873a001438c4d49511dc0ab628a70152","Медногорск&nbsp;г&nbsp;(Оренбургская&nbsp;обл.)","5600000200000000000000000","0"
"0x873a001438c4d49511dc0ab628a70153","Кувандык&nbsp;г&nbsp;(Оренбургская&nbsp;обл.)","5600000800000000000000000","0"
"0x873a001438c4d49511dc0ab628a70154","Гай&nbsp;г&nbsp;(Оренбургская&nbsp;обл.)","5600000700000000000000000","0"
"0x873a001438c4d49511dc0ab6cd145811","Коркино&nbsp;г&nbsp;(Челябинская&nbsp;обл.)","7404500100000000000000000","0"
"0x875500215e70232411e1307c6a8dd8e7","Илек&nbsp;с&nbsp;(Оренбургская&nbsp;обл.)","5604700000100000000000000","0"
"0x875500215e70232411e1307c6a8dd8e8","Первомайский&nbsp;п&nbsp;(Оренбургская&nbsp;обл.)","5601100000100000000000000","0"
"0x875500215e70232411e1307c6a8dd8eb","Солнечный&nbsp;п&nbsp;(Воронежская&nbsp;обл.)","3602600006200000000000000","0"
"0x8795735ec35b5e914dff028dd4201c50","Чжухай&nbsp;(ZHUHAI)&nbsp;г&nbsp;(Гуандун&nbsp;провинция)","9991561400000600000000000","0"
"0x882e826b4b410be54eae0264373e761d","Кара-Балта&nbsp;г&nbsp;(Чуйская&nbsp;обл.)","9994170100100100000000000","0"
"0x8861001a64d37be411ddb9ffc60123f9","Чудово&nbsp;г&nbsp;(Новгородская&nbsp;обл.)","5302000100000000000000000","0"
"0x8861001a64d37be411ddb9ffc60123fa","Старая&nbsp;Русса&nbsp;г&nbsp;(Новгородская&nbsp;обл.)","5301700100000000000000000","0"
"0x8861001a64d37be411ddb9ffc60123fb","Невель&nbsp;г&nbsp;(Псковская&nbsp;обл.)","6001000100000000000000000","0"
"0x8861001a64d37be411ddb9ffc60123fc","Остров&nbsp;г&nbsp;(Псковская&nbsp;обл.)","6001400100000000000000000","0"
"0x8861001a64d37be411ddb9ffc60123fd","Торопец&nbsp;г&nbsp;(Тверская&nbsp;обл.)","6903400100000000000000000","0"
"0x886ad7bd9a2b7fcc48f29e155e63ac2a","Им.&nbsp;Титова&nbsp;мр&nbsp;(Респ.&nbsp;Коми)","1101600300000000000000000","0"
"0x8875d319eaf889214475decae106915e","Токмак&nbsp;г&nbsp;(Чуйская&nbsp;обл.)","9994170100000200000000000","0"
